drug,l2s2_n_total,l2s2_n_signatures,l2s2_n_significant,l2s2_n_significant_mimic,l2s2_n_significant_general,l2s2_signatures,l2s2_mimic_signatures,l2s2_general_signatures,l2s2_n_sig_pval,l2s2_min_pvalue,l2s2_min_adj_pvalue,l2s2_min_pvalue_general,l2s2_min_adj_pvalue_general,l2s2_min_pvalue_up,l2s2_min_adj_pvalue_up,l2s2_mean_neglog10p,l2s2_max_neglog10p,l2s2_mean_odds_ratio,l2s2_max_odds_ratio,l2s2_direction,l2s2_retrieval_sort,l1k_n_total,l1k_n_signatures,l1k_signatures,l1k_mean_score,l1k_max_score,l1k_false_rescue,n_engines,n_total_signatures,regulatory_status,approved_jurisdiction,mechanism,target_axis,candidate_tier,lincs_eligible,lookup_source,mechanism_flag,firewall_status,firewall_reason,lincs_drug,signature_has_nominal_genes
methocarbamol,2,2,0,0,0,,,,0,1.0,1.0,0.9999973736711372,1.0,0.0301593205628959,0.5334206113915053,-0.0,-0.0,0.12,0.239,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,methocarbamol,False
methotrexate,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,methotrexate,False
methoxsalen,1,1,0,0,0,,,,0,1.0000000000006226,1.0,0.9999235017044656,1.0,0.0304287423976421,0.5000843496425292,-0.0,-0.0,0.298,0.298,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,methoxsalen,False
methyldopa,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,methyldopa,False
methylnaltrexone,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,methylnaltrexone,False
methylphenidate,4,4,0,0,0,,,,0,1.0000000000001363,1.0,0.2605346561106245,1.0,0.014230634662755,0.243140802115362,-0.0,-0.0,0.634,1.614,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,methylphenidate,False
methylprednisolone,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,methylprednisolone,False
metixene,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,metixene,False
metoclopramide,1,1,0,0,0,,,,0,1.0000000000000555,1.0,0.9999999974156925,1.0,0.0303831839142265,0.3835204929315329,-0.0,-0.0,0.015,0.015,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,metoclopramide,False
metronidazole,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,metronidazole,False
miconazole,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,miconazole,False
midodrine,1,1,0,0,0,,,,0,0.9999999999999386,1.0,0.999999963963087,1.0,0.0150050222931968,0.4281770988300921,0.0,0.0,0.132,0.132,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,midodrine,False
miglitol,2,2,0,0,0,,,,0,1.0,1.0,0.9999999959732476,1.0,0.0303376326784883,0.4918987282082528,-0.0,-0.0,0.032,0.064,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,miglitol,False
miglustat,2,2,0,0,0,,,,0,0.9999999999998422,1.0,0.9999563869003668,1.0,0.0299614576641916,0.4918987282082528,0.0,0.0,0.188,0.284,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,miglustat,False
milnacipran,1,1,0,0,0,,,,0,0.9999999999999382,1.0,0.999999995086641,1.0,0.0303158143037262,0.4918987282082528,0.0,0.0,0.066,0.066,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,milnacipran,False
milrinone,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,milrinone,False
minoxidil,2,2,0,0,0,,,,0,0.9999999999989526,1.0,0.9999927852960676,1.0,0.0074994385299004,0.3076788971850099,0.0,0.0,0.149,0.297,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,minoxidil,False
mln 2480,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,mln 2480,False
modafinil,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,modafinil,False
molindone,1,1,0,0,0,,,,0,1.0000000000000764,1.0,0.9999999599164482,1.0,0.0304155857294634,0.5324068150255642,-0.0,-0.0,0.112,0.112,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,molindone,False
moxifloxacin,5,5,0,0,0,,,,0,0.9999999999990709,1.0,0.9999815716422302,1.0,0.0153798416512214,0.3835204929315329,0.0,0.0,0.098,0.274,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,moxifloxacin,False
mupirocin,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,mupirocin,False
naftifine,1,1,0,0,0,,,,0,0.9999999999999496,1.0,0.9998964066046762,1.0,0.0304111059978491,0.5000843496425292,0.0,0.0,0.305,0.305,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,naftifine,False
nalbuphine,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,nalbuphine,False
naproxen,1,1,0,0,0,,,,0,1.0000000000003777,1.0,0.9999291047055702,1.0,0.0304330362398767,0.5000843496425292,-0.0,-0.0,0.297,0.297,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,naproxen,False
nateglinide,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,nateglinide,False
nebivolol,1,1,0,0,0,,,,0,0.9999999999999408,1.0,0.999999995354564,1.0,0.0035754898805104,0.2075532169363326,0.0,0.0,0.106,0.106,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,nebivolol,False
neostigmine,1,1,0,0,0,,,,0,0.9999999999998996,1.0,0.9999999644662392,1.0,0.0303213661422564,0.5324068150255642,0.0,0.0,0.125,0.125,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,neostigmine,False
nepafenac,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,nepafenac,False
netupitant,1,1,0,0,0,,,,0,0.9999999999998996,1.0,0.999602995613577,1.0,0.0303213661422564,0.5000843496425292,0.0,0.0,0.338,0.338,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,netupitant,False
nicardipine,1,1,0,0,0,,,,0,1.000000000000378,1.0,0.9999988816376666,1.0,0.0151844675915468,0.4108661696454894,-0.0,-0.0,0.252,0.252,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,nicardipine,False
nicotinamide,3,3,0,0,0,,,,0,0.9999999999996206,1.0,0.9999999380426696,1.0,0.0017689474455745,0.1422684575680339,0.0,0.0,0.151,0.217,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,SUPPLEMENT_FOOD_GRAS,none (dietary supplement / NDI; not an approved medication),NAD+ precursor; SIRT2 deacetylation of BUBR1 K668 blocks ubiquitylation/proteasomal decay and raises BUBR1 protein in vivo,SIRT2/BUBR1 K668,Tier1-STABILISATION,False,track2_candidates,mechanism_ok,REJECT,regulatory_status=SUPPLEMENT_FOOD_GRAS; no_significant_fdr_lincs_signal,nicotinamide,False
nifedipine,3,3,0,0,0,,,,0,0.9999999999993184,1.0,1.000000001131896,1.0,0.0037104491529274,0.1298676506054251,0.0,0.0,0.014,0.016,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,nifedipine,False
nimodipine,8,8,0,3,0,,GSE22206_fibro_case_v_control_100_rescue;GSE22206_fibro_case_v_control_150_rescue;GSE22206_fibro_case_v_control_250_rescue,,0,1.0,1.0,0.1158474800971778,1.0,6.288180472344462e-06,0.0005861570581475,-0.0,-0.0,0.392,1.981,MIMIC,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,nimodipine,False
nisoldipine,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,nisoldipine,False
norgestrel,2,2,0,0,0,,,,0,0.9999999999997968,1.0,0.7503606001135656,1.0,0.0149740301498997,0.4040540003663931,0.0,0.0,0.628,0.874,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,norgestrel,False
nortriptyline,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,nortriptyline,False
novobiocin,1,1,0,0,0,,,,0,0.9999999999995258,1.0,0.9999999640306634,1.0,0.030275011619501,0.5324068150255642,0.0,0.0,0.131,0.131,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,novobiocin,False
olanzapine,2,2,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,olanzapine,False
olmesartan medoxomil,5,5,0,0,0,,,,0,0.9999999999997348,1.0,0.9999999931040005,1.0,0.0008833283118953,0.0516372557950343,0.0,0.0,0.011,0.024,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,olmesartan medoxomil,False
omeprazole,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,omeprazole,False
ondansetron,1,1,0,0,0,,,,0,0.9999999999998732,1.0,0.9993896360562624,1.0,0.0303045090767102,0.6094564297617121,0.0,0.0,0.35,0.35,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,ondansetron,False
orciprenaline,2,2,0,1,0,,GSE22206_case_v_control_250_rescue,,0,1.0000000000010625,1.0,0.9710233505300542,1.0,0.0002188872485362,0.0230381515518413,-0.0,-0.0,0.506,0.583,MIMIC,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,orciprenaline,False
oxandrolone,2,2,0,0,0,,,,0,1.000000000000112,1.0,0.9999999609830308,1.0,0.0074664238385356,0.3477961535027336,-0.0,-0.0,0.147,0.171,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,oxandrolone,False
oxybutynin,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,oxybutynin,False
oxymetazoline,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,oxymetazoline,False
pa 824,2,2,0,0,0,,,,0,0.9999999999996672,1.0,0.993260333203718,1.0,0.0073062837666321,0.3076788971850099,0.0,0.0,0.244,0.487,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pa 824,False
palonosetron,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,palonosetron,False
paracetamol,4,4,0,0,0,,,,0,0.9999999999989442,1.0,0.9999999658195404,1.0,0.0075399938886969,0.291861033040503,0.0,0.0,0.065,0.155,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,paracetamol,False
pemetrexed,5,5,0,5,0,,GSE22206_case_v_control_150_rescue;GSE22206_case_v_control_250_rescue;GSE22206_fibro_case_v_control_100_rescue;GSE22206_fibro_case_v_control_150_rescue;GSE22206_fibro_case_v_control_250_rescue,,0,0.9999999999994106,1.0,0.0227404936286742,1.0,9.49821804216854e-07,9.737832179141428e-05,0.0,0.0,0.658,2.15,MIMIC,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pemetrexed,False
pentamidine,2,2,0,0,0,,,,0,0.9999999999998428,1.0,0.9995702953027872,1.0,0.0149950247216229,0.4108661696454894,0.0,0.0,0.182,0.363,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pentamidine,False
pentobarbital,1,1,0,0,0,,,,0,1.0000000000002465,1.0,0.4220035253649254,1.0,0.0297368737234242,0.602522879599936,-0.0,-0.0,1.293,1.293,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pentobarbital,False
perindopril,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,perindopril,False
phenelzine,3,3,0,0,0,,,,0,1.0,1.0,0.9999999873282032,1.0,0.0301359936855514,0.4254931838706273,-0.0,-0.0,0.033,0.079,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,phenelzine,False
phensuximide,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,phensuximide,False
phenylbutyrate,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,APPROVED_MEDICATION,FDA; EMA,Chemical chaperone and HDAC/proteostasis modulator; hydrolysed to phenylbutyric acid; rescues aneuploidy-associated neuronal apoptosis and protein aggregates in human iPSC models,ER stress / proteostasis / HDAC,Tier2-PROTEOSTASIS,True,track2_candidates,mechanism_ok,REJECT,no_significant_fdr_lincs_signal,phenylbutyrate,False
phenylephrine,1,1,0,0,0,,,,0,1.000000000000293,1.0,0.9999999989124968,1.0,0.030392695527432,0.4918987282082528,-0.0,-0.0,0.061,0.061,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,phenylephrine,False
pindolol,2,2,0,0,0,,,,0,1.0,1.0,0.9997962875813188,1.0,0.0303685140795631,0.5000843496425292,-0.0,-0.0,0.16,0.32,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pindolol,False
pioglitazone,1,1,0,0,0,,,,0,1.000000000000185,1.0,1.0000000026168885,1.0,0.0306587150989327,0.4777022873951601,-0.0,-0.0,0.011,0.011,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pioglitazone,False
piperacetazine,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,piperacetazine,False
piperacillin,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,piperacillin,False
piperazine,2,2,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,piperazine,False
pirfenidone,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pirfenidone,False
pitavastatin,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pitavastatin,False
pivmecillinam,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pivmecillinam,False
pomalidomide,1,1,0,0,0,,,,0,0.9999999999999958,1.0,0.99938396117786,1.0,0.0302870287318032,0.5000843496425292,0.0,0.0,0.351,0.351,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pomalidomide,False
pravastatin,4,4,0,0,0,,,,0,0.9999999999999843,1.0,1.0,1.0,0.0306823441657284,0.3835204929315329,0.0,0.0,0.005,0.01,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,pravastatin,False
prazosin,1,1,0,0,0,,,,0,1.0000000000004106,1.0,0.999999961258301,1.0,0.0150178690583224,0.4281770988300921,-0.0,-0.0,0.129,0.129,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,prazosin,False
prednisolone,1,1,0,0,0,,,,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,prednisolone,False
prednisone,2,2,0,0,0,,,,0,0.9999999999990372,1.0,0.999999992884284,1.0,0.0074693190837354,0.291861033040503,0.0,0.0,0.098,0.197,NOT_SIGNIFICANT,adj_pvalue_down (rescue-sorted),0,0,,,,False,0,0,UNKNOWN,,,,,False,none,mechanism_ok,REJECT,not_matched_to_candidate_or_axis; no_significant_fdr_lincs_signal,prednisone,False
